# Hostname: ocasrv. Config used: --obj f --timefactor 60 --dv01 3 --mrsils --verbose
VFR200_20_9_Gap.txt 1202829 486 2226 0 1202829 0 0
VFR200_20_9_Gap.txt 1202829 487 2227 0 1202829 0 0
VFR200_20_9_Gap.txt 1202829 483 2233 0 1202829 0 0
VFR200_20_9_Gap.txt 1202829 486 2227 0 1202829 0 0
VFR200_20_9_Gap.txt 1202829 483 2232 0 1202829 0 0
VFR200_20_9_Gap.txt 1202829 483 2233 0 1202829 0 0
VFR200_20_9_Gap.txt 1202829 486 2226 0 1202829 0 0
VFR200_20_9_Gap.txt 1202829 483 2232 0 1202829 0 0
VFR200_20_9_Gap.txt 1202829 488 2227 0 1202829 0 0
VFR200_20_10_Gap.txt 1231889 459 2239 0 1231888 208 22
VFR200_20_10_Gap.txt 1231889 486 2239 0 1231792 550 59
VFR200_20_10_Gap.txt 1231889 486 2239 0 1231792 580 62
VFR200_20_10_Gap.txt 1231889 459 2240 0 1231855 424 45
VFR200_20_10_Gap.txt 1231889 459 2239 0 1231888 341 36
VFR200_20_10_Gap.txt 1231889 486 2239 0 1231823 1346 144
VFR200_20_10_Gap.txt 1231889 459 2241 0 1231792 1274 136
VFR200_20_10_Gap.txt 1231889 486 2238 0 1231792 585 62
VFR200_20_10_Gap.txt 1231889 488 2243 0 1231855 297 31
VFR200_20_10_Gap.txt 1231889 486 2238 0 1231831 2237 239
